ts,open,high,low,close,kvwapd1,kvwaph4,kvwaph1,kvwapm30,kvwapm15,kvwapm5,kvwapm1,fair_price,breakout_price,breakout_coc,breakout_rev
2021-01-13,34065.53,37880,32420,37421.07,33841.66839,33872.32894,34116.96983,34331.93614,34506.78653,34657.66494,34719.0496,10604,,,
2021-01-14,37416.34,40189.39,36764.33,39163.31,37977.24096,38005.18875,38219.5748,38383.82001,38482.80478,38535.27969,38554.92,10604,,,
2021-01-15,39163.31,39790,34478,36755.24,38581.45533,38539.12343,38206.76176,37928.28236,37727.30409,37592.99261,37547.20519,10604,,,
2021-01-16,36755.25,38000,35366,36025.66,36933.36561,36936.73574,36960.23587,36959.96644,36931.56982,36891.10177,36875.12659,10604,,,
2021-01-17,36025.65,36898,33863.5,35869.83,35787.2227,35779.96495,35719.90286,35678.39716,35667.58861,35677.36065,35683.14976,10604,,,
2021-01-18,35875.72,37547.94,34808.47,36686.86,35895.51407,35905.95391,35985.1166,36036.70453,36059.50425,36077.04431,36088.42897,10604,,,
2021-01-19,36690,37961,35850,35891.03,36865.46978,36869.92598,36902.76273,36919.25894,36917.52215,36910.07785,36904.10693,10604,,,
2021-01-20,35891.74,36461.44,33403,35500,35555.74139,35538.50013,35402.57792,35295.28328,35225.48802,35180.60385,35170.08175,10604,33863.5,TRUE,FALSE
2021-01-21,35499.23,35636.17,30069.9,30879.97,34168.53857,34120.64996,33748.70258,33454.88777,33252.17872,33089.12904,33016.79323,36905.5,,,
2021-01-22,30875.77,33831.52,28880,32986.34,30962.52063,30995.90464,31262.89363,31494.94532,31673.58274,31805.07446,31847.50776,36905.5,,,
2021-01-23,32990.08,33495,31405,32086.48,32521.51056,32512.94507,32447.45054,32401.13799,32374.95374,32355.19981,32344.6635,36905.5,,,
2021-01-24,32086.48,33125.75,30914.2,32275.63,32289.57351,32285.14576,32255.08342,32233.95613,32221.1068,32220.36599,32224.85218,36905.5,,,
2021-01-25,32274.88,34880,31921.47,32253.68,33138.62652,33152.42189,33259.6214,33336.90088,33373.14146,33380.50727,33381.92047,36905.5,,,
2021-01-26,32253.68,32950,30810,32474.14,32079.31124,32074.53167,32034.76402,32002.58752,31983.91093,31977.55555,31981.20589,36905.5,,,
2021-01-27,32474.81,32562.2,29240,30381.04,31642.03519,31618.92458,31439.39548,31300.72807,31212.84881,31149.028,31116.17396,36905.5,,,
2021-01-28,30382.96,33778.95,29843.33,33399.75,31128.7471,31148.77875,31309.45943,31455.40523,31580.12575,31694.39695,31746.2962,36905.5,,,
2021-01-29,33399.99,38641.1,31960,34269.35,34356.27757,34399.3289,34722.54864,34929.89358,35010.94763,35038.48266,35045.82324,36905.5,34880,TRUE,FALSE
2021-01-30,34267.04,34988.88,32849.06,34289.85,34060.51693,34063.29895,34080.11992,34085.74638,34082.90473,34077.17799,34073.78877,36905.5,,,
2021-01-31,34284.76,34393.22,32193.04,33126.21,33834.58595,33819.68118,33702.62779,33603.39507,33529.90389,33478.14207,33459.44021,36905.5,,,
2021-02-01,33125.11,34720,32322.47,33546.09,33499.4053,33506.61362,33568.11674,33624.97029,33672.07783,33713.47854,33727.90918,36905.5,,,
2021-02-02,33546.08,36041,33450,35504.06,34188.12096,34210.19292,34384.08658,34526.67138,34628.42476,34704.52116,34735.90602,36905.5,,,
2021-02-03,35504.07,37700,35410,37652.51,36252.84302,36262.9204,36341.84487,36413.48708,36475.39275,36531.84261,36561.92849,36905.5,,,
2021-02-04,37651.92,38833,36233,36976.93,37772.04909,37761.13636,37676.98382,37612.67155,37572.98855,37547.28301,37535.99395,36905.5,38641.1,FALSE,FALSE
2021-02-05,36975.19,38411.82,36586.68,38362.65,37366.56973,37378.05748,37468.39879,37538.76841,37583.15338,37614.69415,37629.57322,36905.5,,,
2021-02-06,38357.17,40992.4,38269,39249.54,39366.14009,39387.17532,39550.45731,39676.89265,39758.37889,39814.03416,39831.61606,36905.5,,,
2021-02-07,39249.53,39757.87,37403.27,38849.25,38936.56993,38927.9869,38860.31615,38800.39584,38753.46951,38723.29446,38718.01798,36905.5,,,
2021-02-08,38849.24,47146,38037,46451.32,39450.14565,39521.98579,40076.07655,40518.22488,40828.42731,41071.16912,41185.12749,36905.5,,,
2021-02-09,46451.32,48266.36,45057.65,46492.54,46666.5163,46668.93544,46688.08791,46710.83678,46732.29761,46739.16133,46735.37719,36905.5,,,
2021-02-10,46492.53,47475,43770,44850,46328.11621,46307.08068,46145.97732,46015.84204,45923.1078,45858.43688,45835.23584,36905.5,,,
2021-02-11,44850,48810,44038.97,48060.21,45269.36842,45315.4583,45671.43349,45949.04308,46130.58869,46253.15786,46304.05504,36905.5,,,
2021-02-12,48060.21,49278.98,46121,47361.03,47827.74405,47822.0134,47771.1798,47721.35488,47681.36568,47650.48232,47635.85086,36905.5,,,
2021-02-13,47364,48290,46252.1,47221.62,47532.39432,47520.26051,47426.85543,47357.66354,47318.6011,47299.51218,47294.58997,36905.5,,,
2021-02-14,47221.63,49875.16,47093.16,48655.21,48168.03074,48187.54349,48343.81613,48469.79244,48553.12871,48614.31765,48639.88488,36905.5,,,
2021-02-15,48655.21,49100,45349.21,47981.58,47738.16731,47750.0311,47834.97081,47888.83087,47906.95987,47897.01024,47887.7232,36905.5,,,
2021-02-16,47981.6,50953.44,47101.02,49197.94,48733.2591,48738.30757,48782.15235,48823.16797,48859.89137,48901.70489,48923.54773,36905.5,,,
2021-02-17,49197.93,52800,49029.62,52194.62,50185.09289,50216.54829,50465.32976,50671.53357,50821.78847,50938.14465,50985.31794,36905.5,,,
2021-02-18,52194.62,52640,50948,51619.7,52121.37191,52116.25974,52073.93396,52039.9746,52017.91137,51998.02521,51986.8549,36905.5,,,
2021-02-19,51612.46,56582,50800,56004.1,52031.20449,52075.82894,52423.62072,52713.71902,52929.37194,53092.49543,53159.96753,36905.5,,,
2021-02-20,56005.85,57699,53905,56079.11,56122.86021,56136.09707,56232.54964,56298.00482,56329.88707,56335.64376,56332.112,36905.5,,,
2021-02-21,55908.45,58472.14,55564.5,57487.43,56586.567,56607.41219,56770.01852,56902.90079,56998.00301,57066.21258,57094.23561,36905.5,,,
2021-02-22,57475.5,57591.87,47751.42,54148.29,55886.04314,55834.59829,55435.40626,55129.89499,54943.23138,54825.42209,54771.9682,36905.5,,,
2021-02-23,54125.55,54260.12,44893.82,48930,50794.15529,50721.14519,50142.47696,49671.08349,49348.46137,49125.3801,49039.91487,36905.5,,,
2021-02-24,48930.01,51435.58,47000,49702.03,49778.07877,49774.83164,49759.70603,49758.27326,49766.70286,49790.32249,49806.71089,36905.5,,,
2021-02-25,49702.05,52134.96,46685.43,47089.37,50282.71622,50277.90014,50234.93435,50178.67849,50109.89785,50037.50075,50003.64931,36905.5,,,
2021-02-26,47087.97,48438.01,44100,46313.13,46725.60382,46727.96068,46740.17209,46739.18607,46725.18915,46695.61477,46680.05196,36905.5,,,
2021-02-27,46313.12,48476.05,44926.77,46102.63,47328.89902,47321.59058,47264.69178,47220.84389,47192.94572,47168.72195,47155.65594,36905.5,,,
2021-02-28,46097.09,46678,43002.05,45163.36,45307.13779,45284.972,45109.69678,44965.34484,44870.37599,44821.69414,44810.12419,36905.5,,,
2021-03-01,45162.64,49800,44972.49,49592.7,46676.29947,46712.83994,46996.32965,47220.78894,47375.59941,47501.23372,47567.14652,36905.5,,,
2021-03-02,49594.99,50221.77,47058.06,48450.57,49048.95442,49034.41568,48912.13922,48793.95734,48692.79499,48612.94733,48584.66246,36905.5,,,
2021-03-03,48454.21,52681.51,48110.66,50373.75,49555.30458,49593.67466,49895.37239,50128.06261,50272.29023,50370.47242,50410.66517,36905.5,,,
2021-03-04,50373.75,51800,47500,48385.77,50084.92842,50060.23515,49860.30467,49681.47332,49541.26956,49443.21904,49412.21805,36905.5,,,
2021-03-05,48385.77,49470,46320,48770.57,47215.37692,47235.02285,47389.41653,47522.60778,47627.62415,47705.41952,47726.71285,36905.5,,,
2021-03-06,48772.68,49253.63,47090,48908.21,48546.46473,48536.23639,48458.22129,48406.44976,48384.78464,48377.86576,48377.2663,36905.5,,,
2021-03-07,48908.21,51480,48908.21,50995.27,49761.66549,49781.94461,49940.65685,50061.44214,50135.08125,50190.48697,50221.46426,36905.5,,,
2021-03-08,50991.35,52450,49310,52429.43,50777.69785,50778.3818,50777.58248,50775.51418,50780.49535,50793.0549,50805.17106,36905.5,,,
2021-03-09,52429.43,54950,51880,54917.78,53547.21205,53561.52495,53678.19769,53782.48835,53869.88185,53954.38832,53993.73502,36905.5,52681.51,FALSE,FALSE
2021-03-10,54917.78,57500.92,53061,55947.98,54784.12765,54816.27293,55057.89498,55235.27393,55337.39208,55392.77998,55412.96268,36905.5,,,
2021-03-11,55949.3,58283,54356.44,57844.52,55893.44739,55911.42565,56046.00054,56155.83771,56242.91055,56314.95569,56345.92532,36905.5,,,
2021-03-12,57842.64,58186.33,55074.3,57291.03,56996.49334,56992.04211,56954.94994,56927.66749,56911.9402,56898.71815,56892.12949,36905.5,,,
2021-03-13,57291.04,61950,56136,61267.41,57450.80441,57510.453,57974.08013,58343.73299,58599.37972,58787.06921,58861.773,36905.5,,,
2021-03-14,61267.41,61798,59005,59037.12,60952.03758,60935.1105,60801.40857,60695.02829,60625.53583,60577.55781,60557.34865,36905.5,,,
2021-03-15,59037.11,60740,54517.28,55646.61,58832.81013,58774.87258,58323.02468,57975.92334,57763.44712,57628.02131,57574.48881,36905.5,,,
2021-03-16,55646.61,56988,53335,56954.19,54943.71926,54962.47397,55112.19471,55235.26064,55320.35662,55376.78792,55390.03826,36905.5,,,
2021-03-17,56953.23,59078.79,54154.93,58959,55963.85328,55964.79977,55973.24922,56006.55236,56070.40553,56142.2206,56172.12078,36905.5,,,
2021-03-18,58959.01,60510,57072,57700.01,58812.76534,58803.44296,58727.43977,58660.39686,58604.18635,58552.24329,58528.98858,36905.5,,,
2021-03-19,57700.01,59550,56301.27,58089.11,57843.13057,57863.55644,58025.96819,58158.66639,58249.15795,58309.41242,58325.95639,36905.5,,,
2021-03-20,58089.11,59948,57881,58145.61,58641.83602,58652.58714,58733.12931,58787.44599,58811.99321,58821.32146,58824.50643,36905.5,,,
2021-03-21,58144.44,58638.7,55403.55,57415.18,57560.78767,57550.83347,57468.58448,57404.34669,57366.62059,57339.6698,57327.30997,36905.5,,,
2021-03-22,57415.19,58500,53635.81,54129.56,57220.86453,57211.10354,57136.72826,57063.27032,56982.80045,56890.42838,56844.4951,36905.5,,,
2021-03-23,54129.56,55890.68,52981.4,54400,54575.52007,54586.18302,54663.74771,54712.36963,54731.2821,54737.34814,54741.33545,36905.5,53335,TRUE,FALSE
2021-03-24,54400,57234.79,51666,52311.54,54926.82533,54950.0299,55127.83222,55236.53518,55256.50687,55221.10569,55193.23746,36905.5,,,
2021-03-25,52307.89,53255.2,50452.08,51325.21,52365.73937,52354.42691,52269.9753,52212.40065,52183.35594,52164.08714,52151.31628,36905.5,,,
2021-03-26,51325.21,55123,51260,55030,52589.79319,52611.54622,52785.49631,52935.97342,53052.79112,53152.14416,53199.70142,36905.5,,,
2021-03-27,55030,56658.76,54001,55828,54951.657,54959.18175,55017.59806,55074.36433,55126.12884,55166.2929,55179.88144,36905.5,,,
2021-03-28,55828,56588.31,54694.91,55805.08,55974.18362,55968.97008,55928.58232,55893.12967,55863.32034,55843.12356,55839.31502,36905.5,,,
2021-03-29,55804.16,58490.11,54931.15,57677.64,56115.83682,56155.6634,56464.15169,56695.1799,56831.86998,56916.9117,56948.16069,36905.5,,,
2021-03-30,57676.14,59560,57110,58794.16,57916.36859,57940.08484,58123.08809,58260.40625,58342.13453,58392.43662,58411.39917,36905.5,,,
2021-03-31,58794.17,59920,56812,58807.24,58748.36377,58749.3449,58754.25678,58760.32016,58766.97868,58767.16272,58766.68621,36905.5,,,
2021-04-01,58810.99,59592.22,58002,58794.01,59042.16114,59037.74775,59002.6181,58974.48703,58956.99216,58948.68945,58946.78454,36905.5,,,
2021-04-02,58797.56,60397.85,58490.03,59031.36,59379.67747,59377.29175,59361.79041,59352.43141,59349.06237,59352.47292,59356.25889,36905.5,,,
2021-04-03,59028.99,59925,56900,57134.65,59328.66569,59319.03381,59243.94325,59174.27655,59110.11497,59048.32124,59018.56716,36905.5,,,
2021-04-04,57134.65,58553,56517.23,58234.61,57436.64319,57449.16541,57548.16,57629.90972,57688.90158,57734.83063,57755.48025,36905.5,,,
2021-04-05,58234.61,59385,56808.94,59243.39,57803.53659,57820.79945,57949.09388,58044.53975,58103.71595,58136.92223,58146.86243,36905.5,,,
2021-04-06,59243.4,59626.18,57500,58059.99,58860.97083,58848.53829,58750.19838,58667.90217,58606.28986,58555.61389,58535.02489,36905.5,,,
2021-04-07,58060,58720,55536.07,56018.18,57582.01267,57558.28805,57376.14568,57234.43979,57139.9432,57073.4123,57045.09893,36905.5,56517.23,FALSE,FALSE
2021-04-08,56018.17,58200,55759.13,58122.26,56787.24344,56803.74715,56934.82751,57046.3896,57129.38867,57195.30277,57226.55509,58457.54,,,
2021-04-09,58122.93,58950,57700,58176.03,58183.35862,58187.90058,58221.25193,58243.15774,58253.05775,58254.44383,58253.23572,58457.54,,,
2021-04-10,58176.04,61800,57943.95,59832.43,59591.61377,59606.44815,59731.67375,59839.80413,59912.97522,59963.48064,59987.24684,58457.54,59626.18,TRUE,FALSE
2021-04-11,59832.43,60816.88,59304.02,60090.2,60066.8986,60059.21353,59997.81804,59949.03677,59919.67956,59906.50165,59906.9418,58457.54,,,
2021-04-12,60093.26,61449.91,59500,59911.18,60197.66957,60197.24055,60197.40247,60201.79606,60206.81372,60210.42513,60209.33653,58457.54,,,
2021-04-13,59911.19,63850,59873.01,63649.71,61307.38098,61348.41898,61668.88213,61919.86485,62084.57574,62205.49164,62260.20383,58457.54,,,
2021-04-14,63645.05,64986.11,61404,63019.1,63731.22989,63722.36056,63656.12185,63599.9764,63555.32735,63525.87166,63514.86868,58457.54,,,
2021-04-15,63018.34,63905.83,62157.89,63232.55,62984.852,62982.45322,62965.47327,62960.63749,62969.21942,62979.27974,62979.57466,58457.54,,,
2021-04-16,63232.56,63600,60100,61424.67,62302.23205,62279.68097,62098.01391,61953.43114,61861.44299,61795.66156,61767.47163,58457.54,,,
2021-04-17,61424.67,62610,59620,60090.14,61776.30432,61754.59217,61590.97149,61471.28554,61402.41323,61362.9464,61344.26333,58457.54,,,
2021-04-18,60090.14,60450,50050,56140.05,57041.73224,57002.51876,56682.98196,56410.34112,56210.61716,56058.61738,55993.82299,58457.54,55536.07,TRUE,FALSE
2021-04-19,56140.05,57532.7,54200,55634.39,56607.17923,56591.41438,56474.62097,56391.01889,56346.89061,56331.65891,56327.61289,58457.54,,,
2021-04-20,55634.38,57060,53330.82,56410.56,54980.40506,55002.10012,55170.67825,55306.08624,55400.6297,55464.35136,55482.80776,58457.54,,,
2021-04-21,56411.25,56756.78,53610,53800,55694.98942,55689.10144,55637.35478,55582.34737,55524.59976,55454.21012,55414.46223,58457.54,,,
2021-04-22,53794.72,55470.51,50534.34,51714.61,54048.19909,54046.03207,54026.13897,53984.6322,53915.79089,53838.43375,53808.15805,58457.54,,,
2021-04-23,51714.62,52152,47546.16,51122.62,50098.76864,50092.60124,50035.33604,49981.8378,49941.93958,49903.16018,49887.14037,58457.54,,,
2021-04-24,51122.63,51183.51,48690,50092.4,50040.54373,50039.12012,50029.27943,50035.08719,50055.62007,50068.87171,50063.61273,58457.54,,,
2021-04-25,50094.27,50577.9,46930.43,49063.94,49902.82897,49897.18626,49848.34507,49792.17655,49728.13317,49661.05935,49637.03696,58457.54,,,
2021-04-26,49063.94,54364.89,48763,53984.33,52083.02327,52115.39604,52373.50468,52588.90075,52747.58423,52883.77223,52955.0041,58457.54,,,
2021-04-27,53984.34,55500,53225.14,55006.25,54109.52676,54127.65786,54269.10447,54380.47805,54453.88296,54505.90012,54524.78955,58457.54,,,
2021-04-28,55006.25,56574.13,53852,54861.77,54927.66097,54921.92734,54872.17508,54825.63487,54790.1743,54764.19836,54756.6667,58457.54,,,
2021-04-29,54861.76,55222.02,52350,53558.8,54315.53483,54299.24171,54170.7824,54057.41524,53967.29226,53900.75617,53876.78609,58457.54,,,
2021-04-30,53558.57,57935,53043.62,57684.16,54176.1366,54218.68942,54551.59198,54828.75652,55031.81433,55186.53605,55254.751,58457.54,,,
2021-05-01,57688.29,58488.17,57051.23,57836.34,57898.21956,57892.26295,57844.72958,57809.08915,57790.82502,57783.85388,57784.15144,58457.54,,,
2021-05-02,57836.35,57959.97,56100,56630.33,57118.97875,57110.82707,57044.15915,56986.01029,56941.76027,56902.98176,56883.49656,58457.54,,,
2021-05-03,56630.34,59056.59,56500.65,57214.83,57970.90626,57970.35738,57968.88969,57963.44163,57951.39192,57944.76326,57949.62059,58457.54,,,
2021-05-04,57214.84,57253.76,53094.59,53263.32,55872.0315,55851.81242,55696.22933,55565.26701,55462.61169,55371.10092,55321.94866,58457.54,,,
2021-05-05,53263.32,57940,52880.38,57497.77,55055.62757,55089.76512,55354.40259,55568.80655,55721.76576,55842.48067,55901.28872,58457.54,,,
2021-05-06,57497.76,58450,55297.91,56435.35,57117.2877,57115.83498,57101.70959,57075.11401,57038.7766,57006.95285,56993.2709,58457.54,,,
2021-05-07,56435.35,58800,55300,57350.88,56387.29726,56409.95724,56581.8225,56710.48727,56785.44686,56820.96229,56833.45295,58457.54,,,
2021-05-08,57350.89,59590.96,56961.25,58924.98,58121.79525,58138.11003,58266.60728,58371.89562,58447.11364,58502.80259,58524.83669,58457.54,59056.59,TRUE,FALSE
2021-05-09,58926.36,59335.19,56316,58292.53,58389.21121,58370.81365,58226.77601,58116.49771,58051.21245,58015.20269,58003.91243,58457.54,,,
2021-05-10,58292.53,59654,53250,55869.67,58530.47194,58499.94071,58263.58741,58067.83508,57921.15378,57812.80215,57773.53953,58457.54,59590.96,FALSE,FALSE
2021-05-11,55869.41,56908.66,54541.33,56710.43,55599.51832,55610.15738,55693.22408,55762.746,55812.49747,55844.14004,55856.21111,58457.54,,,
2021-05-12,56712.7,58049.99,48503.74,49595.76,56890.43658,56856.41829,56591.4202,56366.33765,56188.37099,56027.68328,55941.48969,58457.54,52880.38,TRUE,TRUE
2021-05-13,49596.75,51358,45596.32,49707.9,50072.92986,50058.49755,49952.82171,49877.14852,49836.58592,49828.79481,49838.25389,58457.54,,,
2021-05-14,49706.27,51533,48870.41,49873.27,49971.22665,49984.68214,50086.00932,50149.44143,50167.48975,50165.51456,50166.8262,58457.54,,,
2021-05-15,49873.26,50709.43,46584.32,46793.41,49449.67556,49426.86232,49245.02214,49092.18145,48984.78085,48907.49543,48864.41509,58457.54,,,
2021-05-16,46794.62,49829.39,43866,46429.28,48175.77265,48161.21729,48052.2234,47946.09245,47841.76836,47760.6641,47737.15569,58457.54,,,
2021-05-17,46429.28,46655,42151,43566.18,44758.78839,44747.42106,44656.30359,44565.23146,44476.46675,44385.84138,44340.2426,58457.54,,,
2021-05-18,43565.11,45846.61,42268,42882.53,44693.92879,44670.02367,44489.8628,44350.7947,44258.71974,44198.66252,44178.27279,58457.54,,,
2021-05-19,42882.54,43615.93,28688,36689.14,40323.86417,40270.61189,39854.13149,39531.22429,39317.93756,39147.49367,39063.73332,58457.54,,,
2021-05-20,36689.14,42460,34882,40500.3,38757.2448,38796.6984,39114.89759,39378.13817,39564.0193,39706.43439,39761.35024,58457.54,,,
2021-05-21,40500,42270.42,33400,37211.02,40373.37908,40323.31535,39927.63974,39577.24202,39300.04803,39102.23306,39036.32683,58457.54,,,
2021-05-22,37210.01,38851.34,35201.11,37432.58,37190.0398,37204.44848,37311.82983,37381.98536,37415.3649,37436.73211,37444.65626,58457.54,,,
2021-05-23,37436,38261.71,31096.7,34651.6,36415.19663,36349.83022,35840.13158,35441.18185,35190.49852,35043.70701,34999.3611,58457.54,,,
2021-05-24,34656.53,39917.09,34366,38779.66,35883.91452,35926.96583,36265.54854,36541.6294,36736.18367,36876.39457,36931.46725,58457.54,,,
2021-05-25,38783.58,39790.05,36439.32,38326.84,38384.65584,38369.35192,38246.77346,38148.7052,38082.5331,38037.66835,38025.75066,58457.54,,,
2021-05-26,38326.84,40900,37804.76,39224.2,39151.6402,39150.4916,39149.99007,39158.27983,39171.62887,39195.41876,39208.52576,58457.54,,,
2021-05-27,39224.21,40438.82,37133.22,38527.38,38457.02674,38477.50448,38632.95153,38734.95903,38772.81784,38774.60293,38767.1168,58457.54,,,
2021-05-28,38527.38,38888.35,34689.57,35670.99,37372.23904,37343.35501,37111.06143,36911.17086,36758.821,36634.75104,36586.40379,58457.54,,,
2021-05-29,35670.99,37375,33650,34611.94,35919.25542,35887.12406,35642.1097,35456.40655,35341.58275,35275.2725,35255.49346,58457.54,,,
2021-05-30,34611.95,36501,33356,35651.81,34907.63437,34929.12545,35104.51002,35256.678,35368.58379,35446.51472,35470.06434,58457.54,,,
2021-05-31,35651.8,37500,34150,37243.38,35463.88354,35496.18066,35744.21494,35927.76874,36033.87154,36098.89474,36125.24849,58457.54,,,
2021-06-01,37244.36,37893.76,35500,36693.41,36904.30222,36891.17524,36785.20025,36695.17337,36629.7905,36583.26049,36568.6476,58457.54,,,
2021-06-02,36694.37,38232.99,35905,37569.99,36806.63885,36827.10867,36987.77692,37116.57845,37201.50407,37254.62206,37271.9377,58457.54,,,
2021-06-03,37570,39470,37150.15,39247.4,38084.94962,38102.38316,38242.21862,38357.40764,38436.50601,38495.4533,38521.00974,58457.54,,,
2021-06-04,39247.4,39297.35,35552.51,36828.03,37525.76412,37509.93557,37380.51826,37271.85309,37194.20725,37127.4281,37093.25733,58457.54,,,
2021-06-05,36828.03,37900.49,34800,35498.62,37188.66483,37161.63023,36954.17409,36793.88388,36685.69681,36605.07239,36576.89522,58457.54,,,
2021-06-06,35497.93,36521.16,35201.86,35801.71,35943.69032,35943.03551,35940.2994,35940.71232,35942.36277,35945.35819,35948.29511,58457.54,,,
2021-06-07,35801.71,36820,33200,33550.96,36256.50817,36245.7902,36160.32699,36077.36855,35998.07623,35921.08533,35886.58321,58457.54,33356,FALSE,FALSE
2021-06-08,33550.97,34061.57,30969,33372.58,33081.8521,33069.68528,32975.32201,32905.16392,32868.12291,32853.35665,32847.82963,58457.54,,,
2021-06-09,33372.58,37511.31,32390,37368.45,33660.46969,33707.85214,34077.83008,34378.18328,34588.17561,34744.63527,34811.69425,58457.54,,,
2021-06-10,37369.99,38489,35750,36669.66,37038.19826,37038.40456,37036.15594,37020.77005,36997.10881,36978.96959,36972.04428,58457.54,,,
2021-06-11,36669.65,37679.54,35900,37300.42,36775.44728,36783.54803,36848.77013,36902.07448,36938.17434,36961.03289,36968.11754,58457.54,,,
2021-06-12,37300.41,37432.95,34585.9,35537.05,35939.42065,35933.65049,35881.76075,35828.01804,35777.98273,35727.25373,35702.08771,58457.54,,,
2021-06-13,35535.95,39374.18,34739.06,38993.65,35592.96623,35619.72695,35827.82145,36009.33486,36160.4838,36291.68084,36347.75582,58457.54,38489,TRUE,FALSE
2021-06-14,38993.66,41000,38720,40489.1,39272.5566,39288.92998,39413.6959,39508.88669,39570.33554,39617.37444,39640.5475,58457.54,,,
2021-06-15,40489.1,41413,39500,40132.86,40257.83746,40255.69393,40237.74,40223.24707,40212.3908,40200.18847,40196.12284,58457.54,,,
2021-06-16,40132.86,40495,38105,38344.97,39857.01784,39837.81456,39691.02043,39576.82042,39499.18342,39439.89573,39411.17414,58457.54,,,
2021-06-17,38344.97,39565,37334.76,38060.71,38793.56753,38785.77846,38728.14334,38677.54536,38634.05641,38603.43197,38595.30205,58457.54,,,
2021-06-18,38060.71,38198,35100,35811.41,37599.89549,37576.38721,37394.18862,37238.77932,37116.6436,37019.09451,36979.83079,58457.54,,,
2021-06-19,35811.41,36471.8,34704.08,35483,35697.52486,35700.49891,35722.75792,35735.01755,35735.86012,35732.0827,35729.09721,58457.54,,,
2021-06-20,35483.01,36155,33312,35588.64,35249.96332,35235.30887,35124.77005,35057.9199,35041.35984,35047.28782,35050.51283,58457.54,34585.9,TRUE,FALSE
2021-06-21,35588.63,35746.28,31250.51,31606,34130.86841,34092.09702,33783.35874,33527.53152,33343.8048,33198.57941,33135.91459,58457.54,,,
2021-06-22,31606,33274,28780.01,32496,32086.69035,32072.89455,31972.65036,31925.13704,31932.82725,31961.30759,31975.24524,58457.54,,,
2021-06-23,32496,34867.77,31711.5,33649,33667.29958,33666.7108,33665.27049,33665.54649,33668.53315,33688.53687,33708.74485,58457.54,,,
2021-06-24,33650,35406.74,32300,34644.64,33195.98443,33220.59766,33409.42318,33556.97321,33652.43088,33709.17405,33727.60705,58457.54,,,
2021-06-25,34644.65,35500,31250,31568.07,34279.88168,34242.50867,33950.93665,33714.16086,33547.72749,33422.82698,33370.57797,58457.54,35406.74,TRUE,FALSE
2021-06-26,31569.18,32720.52,30120,32255.56,31636.81394,31626.48278,31547.05888,31490.3424,31462.18812,31452.36135,31455.17099,58457.54,,,
2021-06-27,32250.15,34762,31960,34687.71,32825.78395,32829.04063,32857.45272,32887.50555,32921.38148,32973.49632,33009.43912,58457.54,,,
2021-06-28,34687.71,35279.38,33855,34487.22,34485.66249,34484.17834,34472.98751,34465.30822,34460.53825,34454.98915,34451.03246,58457.54,,,
2021-06-29,34486.58,36623,34206,35911.26,35000.67381,35024.93114,35212.35905,35357.62918,35449.69786,35507.68539,35530.83605,58457.54,35406.74,FALSE,FALSE
2021-06-30,35910.64,36089.96,34042.74,35031.39,35259.69954,35245.2974,35129.61953,35034.64299,34970.77072,34927.98598,34913.42022,58457.54,,,
2021-07-01,35031.39,35044.98,32672.04,33489.96,34148.46436,34130.5455,33988.16012,33871.59378,33791.15911,33733.809,33710.28058,58457.54,,,
2021-07-02,33489.96,33960,32684,33760.94,33268.50871,33269.63956,33276.26682,33276.67429,33271.08974,33265.1775,33266.00554,58457.54,,,
2021-07-03,33760.94,34948.16,33296.98,34652.94,33908.29894,33925.12684,34056.57009,34158.43465,34221.93327,34261.35923,34275.14662,58457.54,,,
2021-07-04,34653.32,35955.55,34340.75,35280.16,34934.9228,34948.25741,35053.98687,35140.28692,35199.22694,35239.3439,35252.72988,58457.54,,,
2021-07-05,35280.17,35281.55,33032,33672.72,34360.66603,34348.71022,34254.44571,34179.92928,34130.65543,34093.54306,34076.0719,58457.54,,,
2021-07-06,33672.72,35120,33500,34206.01,34156.30113,34153.34115,34134.48718,34126.00285,34124.27927,34125.00837,34127.77944,58457.54,,,
2021-07-07,34206,35089.56,33756.48,33845.64,34456.65056,34460.74223,34494.84179,34522.45883,34537.3693,34539.45182,34535.58582,58457.54,,,
2021-07-08,33845.63,33910,32066,32852.04,33094.137,33085.06975,33012.7524,32955.695,32918.21612,32886.89674,32870.91459,58457.54,32672.04,TRUE,FALSE
2021-07-09,32855,34100,32250,33805.01,32864.43983,32874.4097,32953.03092,33021.39955,33076.8321,33125.03172,33145.09614,58457.54,,,
2021-07-10,33805.01,34248.58,33010,33497.98,33793.20275,33790.13279,33764.36225,33737.904,33713.00358,33693.26374,33687.75161,58457.54,,,
2021-07-11,33497.98,34629.62,33306.03,34253.81,33625.94409,33631.69447,33676.09673,33712.26105,33739.91914,33765.57407,33777.04132,58457.54,,,
2021-07-12,34253.88,34662.73,32650,33070.87,34068.52824,34051.99925,33924.73006,33823.70794,33754.1276,33705.04004,33686.44032,58457.54,34629.62,TRUE,FALSE
2021-07-13,33070.86,33336,32186.99,32709.09,32999.12665,32991.64596,32935.0363,32890.72983,32860.55856,32841.42331,32835.24657,58457.54,,,
2021-07-14,32708.66,33176.47,31556.02,32803.01,32310.90437,32319.35345,32381.90098,32425.53424,32449.22943,32461.6497,32463.97633,58457.54,32066,TRUE,TRUE
